task_difficulty,time_to_reward,past_failure_loops,self_efficacy,stress_level,goal_clarity,social_support,intrinsic_motivation,habit_strength,distraction_level,use_case,delay_cause,delay_severity_raw,respondent_id
7.717069733931875,10.22535005985724,3.8620025359807224,5.908828175677103,4.393209180172477,5.025659347144339,4.459826126759851,3.9885584627445367,1.9545770958100896,-1.2322155615040575,Career Choices,Lack of Immediate Reward,0.3914,R009672
4.524128945902065,,4.372846154861608,8.930485901414874,,5.042296363166205,2.222990038605366,6.5853554538881625,,4.525260077767989,Studying,Past Failure Loop,0.1704,R009673
3.783921282556587,,4.631106974261409,6.195851947240891,7.924252644260045,-0.2587137180541834,4.862922712605771,5.82881206854427,4.008326663967708,3.6926382520922956,Career Choices,Perfectionism,0.3296,R009674
,6.306203323644444,5.881298286619391,5.299362743573986,5.8486997682987685,,4.801433068196114,7.222850742702777,5.532020624385531,5.17087580284552,Studying,Decision Fatigue,0.303,R009675
2.523881539533229,5.281120244641928,3.129382459115115,,4.753658377415664,3.408124259163598,9.162350552157086,3.8813658099520696,4.246217463447757,,Fitness,Lack of Immediate Reward,0.1921,R009676
8.27090774584791,8.483642197181155,-0.6414422210937476,,5.579377748229908,3.9629851772047244,2.8991499064062043,5.2822141626004955,2.1815674497213258,2.3207545233300406,Career Choices,Lack of Immediate Reward,0.421,R009677
6.838587483975962,5.518244372366894,3.518835348973485,4.521470721145551,4.215804765347052,5.736513279004453,8.401597337128115,3.263305120702742,2.527937613055609,3.728215203643784,Career Choices,Lack of Immediate Reward,0.3208,R009678
8.61242885725482,7.789218534472495,3.9082513735598683,7.113573057291324,6.10829020670292,5.991618530292272,6.02697816271007,6.970107192624773,2.7116392733685735,,Career Choices,Perfectionism,0.4183,R009679
5.778003840691685,4.75765210697552,2.566714048820095,6.090232699192472,3.824291423763439,9.047810085715687,5.944304883836171,5.738522301954599,3.368746809805367,1.9777543249467766,Fitness,Lack of Immediate Reward,0.3371,R009680
8.751138823418309,8.488610568467253,0.9597334371495669,5.150482206191096,7.580575117033035,0.13592331499582322,7.961422481661353,5.751492882822511,,6.141351876637209,Career Choices,Perfectionism,0.4172,R009681
3.944849429872751,4.627655174498871,3.681860332378447,2.778347466653997,4.4286428654355845,7.395875293940303,2.6151689152944595,6.651397720982656,5.5638642037589925,,Fitness,Fear of Failure,0.2672,R009682
,6.804843867533181,3.0175380175599726,5.5271557345267075,7.851257904244548,3.8297436403782497,6.248370875149814,2.4427676846440995,0.5301392325642569,1.1477453321288955,Studying,Lack of Immediate Reward,0.4366,R009683
4.734389687771892,2.5229534144409165,3.3935414459837308,6.69926682315058,2.7797578936048364,1.3862699781401444,,,5.436688974785485,5.560948618665133,Fitness,Perfectionism,0.1635,R009684
,5.530811362709805,6.054818410305313,5.617994802954254,6.811074744399489,5.333234315944522,3.669872060563326,4.521550119346706,0.7738073448635954,5.897816384239931,Career Choices,Overwhelm / Complexity,0.4904,R009685
5.74124530969687,4.461773747473299,,0.06537733287007264,8.204490726070288,,3.678408013231693,7.069670136420657,6.244456266456892,3.470512479514038,Studying,Decision Fatigue,0.3411,R009686
7.142847175838423,2.015244030208666,0.9000044344226255,8.111739062139353,-0.09894093008797267,8.353993284817811,3.1148459176145367,6.12906674701228,0.934280350540504,4.323578448384727,Fitness,Overwhelm / Complexity,0.1095,R009687
6.745643346794798,4.993661402435773,3.5054010658982953,5.487138740858812,5.882686657244459,5.992890041175711,4.947469993752767,1.0624401080369883,3.6614388961524025,4.998048379029232,Studying,Lack of Immediate Reward,0.3011,R009688
5.539194091888657,-0.032093332592678436,,3.30864426180338,4.955666939563954,9.172968908652962,6.133946390366432,4.461593230666891,0.22880278434723955,,Fitness,Past Failure Loop,0.3236,R009689
6.009935479647983,3.950633329031044,1.9944929555084783,3.2588315482623313,5.446097533729807,3.8076716807602535,5.235303590653581,,5.600884075340292,8.028848596239637,Studying,Overwhelm / Complexity,0.2261,R009690
4.671103352319926,5.577670364667666,1.8637799713583456,8.223882146840968,6.327347511602457,6.870919724920481,7.981477795409347,5.9255755186406684,,5.176185888307887,Fitness,Decision Fatigue,0.2741,R009691
6.485267225500399,6.739708264957943,3.629911720152125,8.284678503202223,9.757452934509047,5.633817986230456,4.976661096374846,6.664357771456862,1.4047976278790664,4.061560148438328,Career Choices,Decision Fatigue,0.4219,R009692
4.420671625468918,6.992702449560685,2.6296172645992737,4.345415333399361,4.232996666132207,5.8486950983299,3.4438226311543225,5.348935680462377,2.454631878672524,1.9047132994093277,Fitness,Lack of Immediate Reward,0.3435,R009693
6.179668890551002,5.14152298075927,2.1464624832997194,8.22139677249049,4.370814903127303,4.863136372430414,3.4359062670331277,6.90252999741325,2.051345482674613,2.9125615954594264,Studying,Perfectionism,0.298,R009694
6.4286671135485856,,1.550693642058131,5.612391665075157,4.7791639998586914,2.2850175453171007,5.260503496705919,4.026332001810087,4.738442873333138,7.630612277024428,Fitness,Overwhelm / Complexity,0.1989,R009695
9.249829804063424,2.5023948382145256,2.8414754824711204,6.382833194973737,8.204948521951447,0.9461589307952369,3.161552564073318,4.098751447267321,2.5567035243322693,4.935581720668711,Studying,Perfectionism,0.3672,R009696
5.806798682617733,7.088667350750325,4.485903720093182,8.10432771873183,5.676949396656209,7.452914055868355,5.18373361199949,2.7713319186558425,1.5614789107551472,7.857332503518255,Studying,Lack of Immediate Reward,0.3748,R009697
5.4240550079097485,10.645742264904845,1.8832608350934752,3.6331059314015586,4.39152437938704,2.5034471786099926,5.70075080227461,4.59900130028765,-0.8969251275673611,,Career Choices,Lack of Immediate Reward,0.4303,R009698
2.9135869831587358,6.133204351707138,6.557253906367405,3.5649601157309325,8.324281500810535,3.8543003638813818,2.2977756420561537,0.1450105763339513,4.918339411752394,6.56553795962551,Studying,Decision Fatigue,0.3675,R009699
1.6897575679583219,8.404884163467276,2.1580653155222063,5.067274444016542,4.201986837234777,6.196246093695389,4.771235773739949,3.361137247123114,4.472349000439239,2.7338989253229418,Fitness,Lack of Immediate Reward,0.2063,R009700
1.4292567874796855,3.3728186412987586,2.130249456404805,3.2267065602125027,1.0551881088901962,1.4216207749025411,7.57078931777961,7.015887304820314,0.9238267808796752,,Fitness,Perfectionism,0.0,R009701
6.194832519520655,,-1.8505531954159118,7.758999838887576,,3.649186767441611,2.5112260859864377,6.249720339578296,2.99940395223591,3.3147487388618813,Career Choices,Lack of Immediate Reward,0.2834,R009702
6.853418239059229,5.720647048149108,1.8894581714474912,,7.544712038569642,4.920144782379259,6.52064348917134,1.6688228251987396,4.40563253697803,2.9308050935928502,Career Choices,Lack of Immediate Reward,0.3136,R009703
,6.6353378845155015,4.9444464522367335,5.660365027052294,4.45040285384324,2.0622605475504474,3.9593828459386144,4.620615901875728,1.546838413870471,5.559178014104894,Studying,Perfectionism,0.2824,R009704
7.550811371302578,6.555362546600285,2.4247301433591026,5.33823411450669,8.80568787128244,4.019080335111875,3.6302229164222144,5.426250639433512,-1.1146472004272785,4.005251329045936,Career Choices,Perfectionism,0.4388,R009705
7.972966686165702,7.3762078987394935,2.715361065818995,5.43507965419009,6.897364694604727,4.36759049033672,3.649719741931213,5.718703037291971,5.981863343404158,5.871146257881618,Career Choices,Overwhelm / Complexity,0.4037,R009706
,3.410843939750503,1.9112724427000833,5.064627080452062,-0.41207972694713124,5.82684458903406,6.848381081259983,3.4958114384837717,11.41917794511922,8.536130477508195,Fitness,Overwhelm / Complexity,0.0689,R009707
6.147348419101423,8.113598437067878,2.2091753521529234,4.837185409184269,4.299325772865043,4.661901021757131,6.204017376387659,-0.23390155875572294,4.531720015780946,5.287080446243072,studying,Lack of Immediate Reward,0.3052,R009708
5.415494654153525,5.183995729306084,0.009774045375850804,,,3.3312539546005038,3.408101173332019,4.526581790331101,0.43919556138970695,4.6699433249091005,Career Choices,Decision Fatigue,0.3324,R009709
5.429163250871193,7.427197684839324,1.613328565140408,7.591054740497798,7.974973279998989,4.819483730411373,8.676108742431442,4.153879765036321,1.588508430902767,9.43300850974322,Studying,Decision Fatigue,0.3746,R009710
5.9123728171386345,4.4786413079931755,0.9927012760903755,3.0990146986258806,4.0926884599349425,5.994439516950301,7.493754496818491,4.662318250972,0.16115018100403722,,Fitness,Overwhelm / Complexity,0.2992,R009711
3.7506398323233547,1.7206238734120882,1.9881459774865498,2.9433004184136,5.360072290405865,6.194530482155139,3.9693458949492455,7.168759334181475,,2.320348518451352,Fitness,Past Failure Loop,0.1894,R009712
4.688728546418804,,1.337392288902329,6.268042485747682,4.534377970872194,,4.7941293002566665,10.053101112667093,,3.4599954880646466,Fitness,Perfectionism,0.0911,R009713
8.683444495127583,,2.3238018868166646,6.777814172455671,8.762968506715115,3.630405083498835,6.073295841772605,9.01049790500679,0.15279088728652468,4.567495813847531,Studying,Perfectionism,0.3951,R009714
,10.857716613588165,3.810308737634835,2.9315117087747455,6.17084115086356,1.9165046669068713,7.616205541025014,5.611767623204188,2.283457758438777,4.004015967471793,Career Choices,Lack of Immediate Reward,0.5236,R009715
8.356536372285442,4.668904998837991,2.23956467048365,0.9645930787823955,7.673300760817014,1.9782970493711969,3.423770265404367,,1.714866243372346,8.773720689996999,Career Choices,Overwhelm / Complexity,0.3853,R009716
10.631658827108895,6.651905373125068,-0.21933874337727288,7.552528060681517,7.639633311881788,4.134172954373747,4.46931839004522,4.884205556123804,4.4469261335527595,6.398434844036934,Career Choices,Overwhelm / Complexity,0.3906,R009717
3.120342951103776,2.247533728380816,2.9482432990137992,8.572153875897953,5.018586855717415,4.8144618989259165,3.2585671537653007,8.329880842010468,4.224804940085678,4.9745768723397035,Fitness,Decision Fatigue,0.1153,R009718
7.4347524688841835,5.347262944955229,1.3431856333833052,3.3011891836058602,4.163523008311909,1.4865108513875893,7.850550640562329,7.207776803381265,2.459108468820068,5.966267760179245,Studying,Perfectionism,0.3643,R009719
5.591377869984672,1.849303864841033,1.6908099825157512,5.029380037118795,-1.6322528858530347,5.766822632259134,0.9200845025288604,,0.6958790151982268,4.340001917717027,Fitness,Overwhelm / Complexity,0.1393,R009720
4.202903866712565,5.462809064688831,1.2611672741473903,6.149988335509836,6.52804059630828,5.974346950682158,4.892151536675871,3.6186011812038497,3.98202851888143,6.5533874171500734,Studying,Decision Fatigue,0.2644,R009721
8.020141685863363,6.898047361900321,0.9441412672407583,5.047797813227585,3.549346339988552,6.315049569566284,,9.115704790352819,2.2639005136306753,2.565984804062692,Studying,Overwhelm / Complexity,0.2769,R009722
3.379415154846404,7.467134751232393,2.5129340134627425,8.340684559254766,6.751281892923201,7.142591401325667,,4.600575588553982,4.53823154847277,8.546991574447027,Fitness,Decision Fatigue,0.221,R009723
3.970474792254551,3.1497326823976697,4.773489305016498,5.520807818730067,5.4600198922115695,8.762756336398425,6.827875559138569,5.824186583164381,4.057379663777337,,Fitness,Past Failure Loop,0.2355,R009724
3.647159675865937,6.26504176625729,4.058486008407042,5.96464661245006,5.529970270270917,8.778946675930474,6.6844667871304875,4.079042323778687,2.2651216677207646,5.075464580593792,Fitness,Lack of Immediate Reward,0.2779,R009725
9.59273982022074,6.062797198149906,1.8042724046586756,9.443984265712729,5.686959292866875,4.537780293916141,5.2139377445963,2.5718633699657767,4.381139137074252,4.148721397181956,Career Choices,Overwhelm / Complexity,0.2999,R009726
8.911233656164612,9.66470770092881,0.10196130692942895,4.769619216212297,8.479245178084334,3.7201756132487747,4.403751489551306,5.542823858319975,2.0634919726169,4.764290713047583,Career Choices,Lack of Immediate Reward,0.4674,R009727
6.5988740178688685,7.12223255926863,1.355711345766399,3.949427321695472,6.12420147905776,2.518667214833684,3.840929723363455,2.991435606301968,2.906192200583543,7.279382235290104,Studying,Lack of Immediate Reward,0.3656,R009728
2.452113664309025,1.6501593144904527,2.8487697040455737,5.181741857602513,3.3971354473791324,7.38717772692676,8.361271668100128,6.402400955437696,5.247972059874934,3.625638063131151,Fitness,Fear of Failure,0.142,R009729
7.601777885506147,6.063350262528062,4.745137961805406,5.884934849260368,6.169100848818871,7.473062456799604,3.9729602613380237,4.1223576472153844,2.2657256466295532,3.8568384261353907,Studying,Lack of Immediate Reward,0.4075,R009730
8.093937791180942,8.112924989137651,,1.507947718676875,4.190158154914796,5.066553951919552,7.484267165453996,7.695461459290179,4.59669887229815,3.6766258212318546,Career Choices,Overwhelm / Complexity,0.445,R009731
7.8799446992686235,6.56858948722165,4.393165299929663,6.353282045101459,6.837646914166735,,1.6854233122680546,5.047669325795712,0.6352854986188339,6.006841048055398,Studying,Overwhelm / Complexity,0.4722,R009732
4.840860448227381,8.084084665724681,0.44355150158937406,5.134688933564732,6.170591188752957,3.793497751482351,6.83666830168618,6.138511832054089,-0.8628945285624865,2.4011248296407888,Career Choices,Lack of Immediate Reward,0.3244,R009733
4.119838503979215,5.280082678410405,1.5758770274579645,3.906640376615438,6.079959738299342,6.549994612073364,5.880690840940888,8.100337186447897,3.8323155262930126,7.086021194575725,Studying,Decision Fatigue,0.2328,R009734
2.601911943412752,0.4810198574297426,3.031657814841228,6.279508977148848,2.7394253644431785,6.12272481340258,,6.806034770849833,2.769517698710759,3.1631970200294246,Fitness,Past Failure Loop,0.121,R009735
4.581873342720453,6.041522016486022,1.8598650299281734,,6.725839203303437,5.300920077389084,,5.425612761331805,5.626462843207692,6.0428980510121715,Studying,Decision Fatigue,0.3572,R009736
10.00037572053636,10.197751811827738,3.660163057630296,5.458981971917737,3.7653201801293212,2.141123522011455,7.45132659372619,3.299781142628262,5.760421981221341,4.591548479778899,Studying,Lack of Immediate Reward,0.415,R009737
7.116056875861335,3.4548270298222103,1.744493774989379,4.853367327215919,4.957813013534974,6.07158693545124,4.484441557514709,2.4091407746241353,0.5100424002190711,2.697781447688632,Fitness,Overwhelm / Complexity,0.2841,R009738
2.905726615735268,6.875293330709685,,6.890943410682727,,4.132940068868954,9.063735177662036,5.193892957527488,3.0318741431259495,6.2373597750748475,Studying,Lack of Immediate Reward,0.1709,R009739
8.594753367169272,5.241077491195806,1.7263685333469112,3.8427435754022197,2.339335760709482,4.142755908744796,6.364531705015827,4.910910316053877,0.9299287060652586,7.1636809845261045,Studying,Overwhelm / Complexity,0.2777,R009740
6.4204196216968565,6.750909995526305,1.5724347871351825,6.189261621618162,3.000361379443661,2.326585322607353,3.8486843228738525,5.630803703422636,2.597908734745487,3.6006053909857085,Career Choices,Perfectionism,0.2481,R009741
3.0396864656986806,3.598644765231082,4.372677255260842,9.028481548732259,3.83554047270042,5.84908924173366,1.985694000066128,4.85743145757656,4.685354715950013,3.8462474798334036,Fitness,Decision Fatigue,0.1672,R009742
6.679116909279035,6.577665200434106,,5.339393512133304,4.769845306356716,2.5642515353128674,4.84024883426231,3.6979115126878206,5.565148723620579,2.8189478260936105,Studying,Perfectionism,0.2686,R009743
3.1447923669208304,3.276322331214491,,4.999865170216345,5.844566068557637,5.118039347547605,4.723182155676583,8.003839286248205,1.418335555351669,4.615010310046934,Fitness,Past Failure Loop,0.2565,R009744
3.4590665594205476,3.330662931693453,,6.6203215020002055,5.285559862709153,6.195869439513099,8.057249429032918,6.4844802508862465,4.544999091668483,6.55509854368791,Studying,Decision Fatigue,0.1405,R009745
10.969390707386081,5.697986357371089,3.2786371159490013,6.428309476829477,4.111307014094367,1.064876932067238,5.53907132734465,2.9103547035647255,5.031531093340215,2.912721126193455,Career Choices,Perfectionism,0.4128,R009746
6.060847369942961,7.08678553362934,2.2170699203755384,4.4691896696279,3.741052840149167,6.788301244260806,4.0112112777441595,6.198624804951428,3.911899182392765,3.3991290804680876,Studying,Lack of Immediate Reward,0.311,R009747
8.23072646661872,7.710036607390356,4.546648213663027,4.67934891244673,8.313931873418035,1.1408002940304738,3.985217082249451,5.917243433710986,,5.012949912031048,Career Choices,Perfectionism,0.4734,R009748
7.088477148116568,4.563619210402558,1.8814821989978676,8.315509547479387,,5.1524701413076714,4.70590106785898,6.702353573304356,5.1557392979995145,6.843378913072353,Studying,Decision Fatigue,0.3084,R009749
3.473798575115569,4.100729648942912,-0.31780162088656905,4.653875134331292,3.995822984877414,5.33380739308506,4.793366167703418,1.8476760896361601,5.673990384055841,4.644471407826584,Fitness,Lack of Immediate Reward,0.0851,R009750
7.0379789215501205,7.504681229880218,2.505889506670374,,8.788877525643677,7.341330191300183,4.260330644714645,1.5708008611024966,4.137202947370434,4.657792847428076,Career Choices,Lack of Immediate Reward,0.384,R009751
4.2207471824744385,2.4281503196838257,3.2829148303979965,6.927721875071025,5.274410471885552,3.3637729238979888,6.125154086745469,4.94259936814835,-0.08451668623058017,5.538221338171455,Fitness,Past Failure Loop,0.2206,R009752
4.6579195691641,7.849734079537887,1.8348162276961473,4.7674622467952785,5.297101292124372,4.796481605752541,,4.75996131802032,3.4812338640177405,3.847402504992695,Career Choices,Lack of Immediate Reward,0.2903,R009753
8.057234385199578,5.964087861156682,1.331508303191749,5.4503098044126865,7.762544605319247,5.03036758190621,,5.421529167192404,6.532667839815249,4.737488720620934,Career Choices,Overwhelm / Complexity,0.4001,R009754
4.836972516715202,5.9430090874251755,3.5370582468858967,6.635656670777325,2.8827297128016496,5.657505359899354,2.4684816494810318,10.725195264968141,2.497258026838609,,Studying,Decision Fatigue,0.2289,R009755
8.841010362276586,11.07155768452601,2.533567656702893,5.054439525080787,3.8995846237270713,8.155065360115374,4.150286867182324,3.511400149227813,5.066157815135952,3.201468034514606,Studying,Lack of Immediate Reward,0.4795,R009756
6.143216261272816,7.864295466827338,0.30795438185855906,4.771590838713502,4.219469363134213,2.2774179260036385,5.744276420440029,6.850458217614035,-1.443631009025462,8.160801065708135,Studying,Overwhelm / Complexity,0.2666,R009757
7.001198087526028,4.3992624648003105,1.783046105106693,9.120452195191826,4.8264272548235025,5.526490697734326,2.4230810867797516,1.9567669437319903,3.7111408588747192,8.27663399353115,Fitness,Overwhelm / Complexity,0.1849,R009758
5.5669611769724545,6.253883525728525,2.795821246811122,2.5981701043762233,8.512566062522453,6.2886256630015716,3.0104182382006757,8.717437563527636,3.132596949726598,,Fitness,Decision Fatigue,0.4247,R009759
2.1315557022362572,7.570403199100321,2.086841980984561,5.834317591058514,4.974889940150816,6.509982283635003,3.9169141219931625,5.387764972851425,7.42870739061373,5.992167067475567,Fitness,Lack of Immediate Reward,0.1258,R009760
5.829319340843455,2.106519523527873,3.555926035396105,5.943311279977202,5.359515112937064,4.971755966622004,4.360695684453942,4.130831302542959,,2.718727824754228,Fitness,Perfectionism,0.2983,R009761
4.111087468008929,8.23728081916485,5.205095152048286,0.37810212737304916,7.439083078202364,2.3341784382842343,6.090383341804575,2.4235629965310115,4.289323884962199,2.9113321324106742,Career Choices,Lack of Immediate Reward,0.407,R009762
,3.241603421430578,4.866487562534154,4.551537706640421,7.127184654568329,2.9874081182712366,5.859697615482427,5.2769032438521775,5.417492647177724,6.168857282491661,Studying,Decision Fatigue,0.2038,R009763
8.307677578450589,7.938360687531288,-0.1082011177093829,7.309879581631668,4.503220111937824,3.740477112633555,4.278249981806439,4.469795384838062,2.670647678836374,2.2487467845845557,Career Choices,Lack of Immediate Reward,0.3904,R009764
5.721124112608257,9.257196088830888,3.0402087142876404,4.341496058948151,8.703718448013385,8.705512519450568,3.994354370074638,5.428571537303798,4.34637494162297,6.247913561642146,Studying,Decision Fatigue,0.4932,R009765
8.875910530492101,5.092208576777693,2.114548524906687,3.904302568369625,8.785081977177214,4.336950819405186,5.487352804656004,7.292064886517529,-0.4997487505117717,6.079497945275778,Studying,Overwhelm / Complexity,0.3948,R009766
2.2917116855120865,9.67808901441507,1.4473604935267361,2.5539751889073403,3.3431306539121466,,5.422911875153404,6.168069904368773,2.6715168617171794,9.8656831973765,Studying,Lack of Immediate Reward,0.2312,R009767
3.441282050696596,,-0.0015177049097530038,2.807893990207009,5.990458174876037,8.335759900708474,2.814704871235237,4.644157379022304,3.725839883817092,6.458121515109736,Studying,Lack of Immediate Reward,0.4166,R009768
7.328418549554034,6.860849790610647,0.3484750839639692,5.730166139290682,4.481121014612935,4.620435529243636,5.416028732370099,6.157730044424936,3.3194830694045723,4.018740224798064,Studying,Overwhelm / Complexity,0.3269,R009769
7.191989629784822,7.602824787172755,-0.02014875059086374,3.211394721933055,8.792925450568026,3.5020472262623836,7.573054061165408,6.060970629666607,1.6576524596357525,6.228120357337893,Career Choices,Perfectionism,0.4166,R009770
7.6133816590800825,5.519463796738356,0.9748908045027772,0.7630472316494661,6.72263646686345,3.225509139969775,3.5003638174755762,6.221871429159073,7.753892887863029,3.2040079641855987,Career Choices,Perfectionism,0.3528,R009771
6.296727017629223,6.885595844019237,3.046707340541722,4.003904302276418,7.349645827407801,5.258005759021697,4.745749754775995,4.4924785868758,,5.7509092283655985,Studying,Decision Fatigue,0.3945,R009772
10.347929381452573,5.768705322860737,0.3263294663104719,6.3797099303563805,4.031513438299864,8.429692924134729,4.388087372156114,4.639619432370875,2.6679708349245885,5.178791095014237,Studying,Overwhelm / Complexity,0.3791,R009773
6.9889437957650085,6.825914732405984,2.4636149729345984,4.006272141699904,11.94699771287221,4.535058378052472,6.217557734336056,3.3739834039151875,2.2332664317349473,3.2262012757811536,Career Choices,Perfectionism,0.4566,R009774
1.639603421475765,5.3007239857206,2.952384689187638,7.959438374149195,4.480969767275352,6.214538688871029,6.93529628645339,3.7304004836008966,5.800623814665634,1.4269750846552829,Fitness,Lack of Immediate Reward,0.1256,R009775
7.707458183428802,8.836333695900432,3.0423344571408517,4.580796082346728,4.815046659421342,2.0810677927489074,,6.20594105434961,3.827304379117966,5.698979015780587,Studying,Perfectionism,0.4466,R009776
8.177145921848936,4.533673899038613,1.4130319587687286,7.448817104519445,7.303887445277292,0.22107384052515533,,6.38465880321295,1.869073710776705,4.714449393901839,Career Choices,Perfectionism,0.289,R009777
6.330026169008068,4.266289043081752,2.481511938289805,5.169165298567892,6.4141831614504135,3.9172667535527355,4.670807675627003,4.894156897983843,1.0704424417667344,4.24926015759024,Career Choices,Perfectionism,0.2922,R009778
4.56341189061292,,-1.1594238144260554,5.501918394811952,6.28255445803385,7.000642929321042,0.18276082115326897,10.392297083933272,2.9215795710949126,4.659718025484787,Fitness,Decision Fatigue,0.0647,R009779
4.841694254096283,11.539981374123522,2.11497804630155,2.980180243742768,6.770488275716054,8.191461029525605,,6.585389283256441,0.6249898320659804,2.651835027141371,Career Choices,Lack of Immediate Reward,0.5342,R009780
-0.8263650538868483,4.712231419545658,3.384357018333273,6.1684521637325584,7.098334170465451,11.022630320045522,6.997290426356175,1.9428815063215503,5.110308296827887,6.567250784411935,Fitness,Decision Fatigue,0.1856,R009781
5.683289650058203,7.245401051299666,1.0626413195400033,1.7529497926175805,7.360416745931486,2.176441025905968,2.6535478606435587,4.659439568720172,2.1416625681260117,1.8542534408181899,Studying,Perfectionism,0.4106,R009782
7.124741240443816,5.646596647868475,0.8566285486948566,6.963683467907764,6.477746185373762,5.03040078915008,4.417510967622922,2.7777851488167116,1.1187843575281877,4.671530599201666,Fitness,Lack of Immediate Reward,0.3616,R009783
6.539232442169393,5.2898374006275315,2.0279380338900417,6.042637120482972,,1.4394454119631752,6.806704393391034,3.7868705123603323,4.580603781624401,5.269595936756169,Career Choices,Perfectionism,0.2884,R009784
3.322468477387746,10.453018882088697,2.087612976568407,6.049129179626905,4.012047016542818,7.6781793825598035,3.484155252894575,4.387277877367124,2.470783445702976,2.2375051766763754,Career Choices,Lack of Immediate Reward,0.3442,R009785
6.693127646934464,3.782924560914695,1.687662290012285,5.447229723900924,6.540462542697345,6.693607262421613,2.5255990769768086,5.312362447118293,5.708149849176234,6.344070383801958,Studying,Decision Fatigue,0.2928,R009786
5.941934271129572,1.9265898987878103,6.915331390255709,5.7602711716024935,8.615994308329942,6.79383570612519,2.5522414266421025,4.0682726974051615,3.082510106947043,11.754801953313706,Studying,Decision Fatigue,0.3278,R009787
8.933244181610942,5.198228112331247,1.3370936572193097,5.142993383825719,10.472962768123992,5.388074615206394,7.1098881306567066,6.073170662499346,1.965366480898929,5.516099785897948,Studying,Overwhelm / Complexity,0.4033,R009788
2.6761166488323256,5.117052111142041,1.2086669651015562,,5.395892951345513,1.6371492324767596,2.2969167367701706,7.064212470036173,2.4052306754505612,1.2522321358413002,Fitness,Perfectionism,0.2529,R009789
5.1287688024294855,1.5211856677020736,1.35878336142677,6.722639181144321,6.237202789365819,7.403404821568311,4.231986552530848,6.942816786269056,7.806417650522601,,Fitness,Decision Fatigue,0.1704,R009790
3.3676966459217685,6.354985583485021,0.8673732909127805,3.9137644003643883,7.361723352889468,0.005623732561142347,2.1987884786487073,3.6886736259826938,-1.7234353043161743,6.261568640215353,Studying,Decision Fatigue,0.3271,R009791
5.675558096523814,4.256018232847399,4.513025354897478,6.09604606665103,8.084507912776681,4.559932803028661,3.879611553413074,,6.2745128793567435,9.571778789839271,Studying,Decision Fatigue,0.3233,R009792
6.847677090471544,,0.5505629824525806,5.811360341858493,12.123366705993575,2.38992662785888,6.157153161929526,6.4793184741177114,11.604493799886015,7.388742353575782,Studying,Decision Fatigue,0.3644,R009793
5.115182051962035,3.5030474418250095,1.8448535612187533,5.649647477229663,4.302436829827206,4.823323439809467,2.975046894612327,4.113035506857898,0.46837419449593165,6.484317364805779,Fitness,Decision Fatigue,0.2181,R009794
2.8703645359796788,3.067546603172328,1.053624696210999,2.6971442918838253,4.928660071626628,4.1855124103159564,5.570278889525892,3.619524051304497,,4.4617624177337145,Fitness,Decision Fatigue,0.1968,R009795
6.724925820956553,6.6603328821742815,3.9509569467501784,,6.576048808425612,2.637910057564716,7.145652296316217,5.514429855164882,4.833790960131199,0.13083519813780686,Career Choices,Perfectionism,0.4196,R009796
9.257586679889144,6.981897194447292,0.4054480193727257,2.792866972500948,8.948778742211072,5.363519400257561,6.412415773526461,8.42018962110841,,2.0369955454393582,Career Choices,Perfectionism,0.5345,R009797
5.5117256365735665,5.617577340291836,1.746089203866106,4.476065489988039,9.226614518829448,5.0722779753290785,0.3858293836510933,3.4610719634975893,,7.638721118676787,Career Choices,Decision Fatigue,0.3383,R009798
7.005134885636844,7.0037310437010944,2.2817803992580448,0.21269059352557473,5.110537904574818,3.773063828135293,3.4352421217937597,1.5239515097557943,4.504930130257982,5.937832542214225,Studying,Lack of Immediate Reward,0.3606,R009799
7.951445323981951,9.269066271173335,3.6696876578881605,2.6139180586286495,11.016015285431735,9.055371489149241,1.9611564407961386,,2.193967963498681,6.134531221552388,Career Choices,Decision Fatigue,0.6043,R009800
6.415816432087052,6.820011833405669,3.26627427601492,3.820954705754187,9.997370484344062,7.356952668898945,6.427639238810465,4.517674548193887,1.9113937988230079,2.8953345179075973,Studying,Lack of Immediate Reward,0.4056,R009801
,6.255060694508892,3.016046144162245,5.886465604323936,5.044573849230454,3.432960146949519,3.5900833915165404,2.8371449717419375,1.569779333151963,4.431902665866471,Career Choices,Lack of Immediate Reward,0.2951,R009802
5.3669757558287134,2.067313116017994,0.07976439445626582,4.610142132623389,4.665093156704234,6.377966243791791,4.347180376688467,6.35593910478815,3.8345686601094027,6.71584094168583,Fitness,Decision Fatigue,0.2682,R009803
6.273621728936708,2.458772409128345,3.6831379903866637,9.438204458745322,5.318056488683464,5.818599381318112,4.202940162938058,7.639922413200699,4.396373434899218,1.5068740379903596,Fitness,Perfectionism,0.2099,R009804
7.071392767409055,3.5911027450902937,5.195375861064056,4.033726416728554,9.271236819377952,3.220416259567688,1.7502661366713501,4.941474171359541,4.210662474884616,2.679443306024888,Career Choices,Perfectionism,0.361,R009805
6.79321438056961,8.9337212932657,,2.331574703566437,4.765280005394159,3.785774520570579,3.919889622694753,5.334392976971543,7.02566330979589,10.297431520464919,Studying,Overwhelm / Complexity,0.4757,R009806
